Date,Close,predict
2010-04-15,1160.0,0.0
2010-04-16,1150.0,0.0
2010-04-19,1130.0,0.0
2010-04-20,1170.0,0.0
2010-04-21,1150.0,0.0
2010-04-22,1140.0,0.0
2010-04-23,1140.0,0.0
2010-04-26,1140.0,0.0
2010-04-27,1140.0,0.0
2010-04-28,1090.0,0.0
2010-04-29,1090.0,0.0
2010-04-30,1090.0,0.0
2010-05-03,1100.0,0.0
2010-05-04,1100.0,0.0
2010-05-05,1040.0,0.0
2010-05-06,1020.0,0.0
2010-05-07,985.0,0.0
2010-05-10,1040.0,0.0
2010-05-11,1030.0,0.0
2010-05-12,1030.0,0.0
2010-05-14,1050.0,0.0
2010-05-17,1070.0,0.0
2010-05-18,1090.0,0.0
2010-05-19,1050.0,0.0
2010-05-20,1040.0,0.0
2010-05-21,1020.0,0.0
2010-05-24,1030.0,0.0
2010-05-25,1000.0,0.0
2010-05-26,1050.0,0.0
2010-05-27,1060.0,0.0
2010-05-31,1110.0,0.0
2010-06-01,1060.0,0.0
2010-06-02,1090.0,0.0
2010-06-03,1110.0,0.0
2010-06-04,1130.0,0.0
2010-06-07,1100.0,0.0
2010-06-08,1120.0,0.0
2010-06-09,1120.0,0.0
2010-06-10,1090.0,0.0
2010-06-11,1090.0,0.0
2010-06-14,1090.0,0.0
2010-06-15,1100.0,0.0
2010-06-16,1130.0,0.0
2010-06-17,1120.0,0.0
2010-06-18,1140.0,0.0
2010-06-21,1160.0,0.0
2010-06-22,1170.0,0.0
2010-06-23,1160.0,0.0
2010-06-24,1130.0,0.0
2010-06-25,1150.0,0.0
2010-06-28,1160.0,0.0
2010-06-29,1160.0,0.0
2010-06-30,1190.0,0.0
2010-07-01,1140.0,0.0
2010-07-02,1120.0,0.0
2010-07-05,1120.0,0.0
2010-07-06,1140.0,0.0
2010-07-07,1160.0,0.0
2010-07-08,1150.0,0.0
2010-07-09,1170.0,0.0
2010-07-12,1180.0,0.0
2010-07-13,1180.0,0.0
2010-07-14,1190.0,0.0
2010-07-15,1180.0,0.0
2010-07-16,1210.0,0.0
2010-07-19,1190.0,0.0
2010-07-20,1190.0,0.0
2010-07-21,1190.0,0.0
2010-07-22,1190.0,0.0
2010-07-23,1200.0,0.0
2010-07-26,1190.0,0.0
2010-07-27,1200.0,0.0
2010-07-28,1200.0,0.0
2010-07-29,1240.0,0.0
2010-07-30,1190.0,0.0
2010-08-02,1190.0,0.0
2010-08-03,1150.0,0.0
2010-08-04,1150.0,0.0
2010-08-05,1190.0,0.0
2010-08-06,1200.0,0.0
2010-08-09,1230.0,0.0
2010-08-10,1200.0,0.0
2010-08-11,1190.0,0.0
2010-08-12,1180.0,0.0
2010-08-13,1200.0,0.0
2010-08-16,1180.0,0.0
2010-08-18,1200.0,0.0
2010-08-19,1190.0,0.0
2010-08-20,1200.0,0.0
2010-08-23,1210.0,0.0
2010-08-24,1210.0,0.0
2010-08-25,1210.0,0.0
2010-08-26,1190.0,0.0
2010-08-27,1180.0,0.0
2010-08-30,1160.0,0.0
2010-08-31,1160.0,0.0
2010-09-01,1210.0,0.0
2010-09-02,1180.0,0.0
2010-09-03,1200.0,0.0
2010-09-06,1210.0,0.0
2010-09-07,1210.0,0.0
2010-09-15,1300.0,0.0
2010-09-16,1270.0,0.0
2010-09-17,1300.0,0.0
2010-09-20,1290.0,0.0
2010-09-21,1280.0,0.0
2010-09-22,1250.0,0.0
2010-09-23,1280.0,0.0
2010-09-24,1300.0,0.0
2010-09-27,1340.0,0.0
2010-09-28,1350.0,0.0
2010-09-29,1360.0,0.0
2010-09-30,1340.0,0.0
2010-10-01,1400.0,0.0
2010-10-04,1370.0,0.0
2010-10-05,1360.0,0.0
2010-10-06,1380.0,0.0
2010-10-07,1390.0,0.0
2010-10-08,1370.0,0.0
2010-10-11,1350.0,0.0
2010-10-12,1350.0,0.0
2010-10-13,1360.0,0.0
2010-10-14,1360.0,0.0
2010-10-15,1330.0,0.0
2010-10-18,1320.0,0.0
2010-10-19,1350.0,0.0
2010-10-20,1360.0,0.0
2010-10-21,1360.0,0.0
2010-10-22,1370.0,0.0
2010-10-25,1380.0,0.0
2010-10-26,1410.0,0.0
2010-10-27,1400.0,0.0
2010-10-28,1370.0,0.0
2010-10-29,1400.0,0.0
2010-11-01,1410.0,0.0
2010-11-02,1410.0,0.0
2010-11-03,1430.0,0.0
2010-11-04,1430.0,0.0
2010-11-05,1420.0,0.0
2010-11-08,1430.0,0.0
2010-11-09,1400.0,0.0
2010-11-10,1410.0,0.0
2010-11-11,1390.0,0.0
2010-11-12,1380.0,0.0
2010-11-15,1360.0,0.0
2010-11-16,1410.0,0.0
2010-11-18,1370.0,0.0
2010-11-19,1390.0,0.0
2010-11-22,1360.0,0.0
2010-11-23,1320.0,0.0
2010-11-24,1320.0,0.0
2010-11-25,1320.0,0.0
2010-11-26,1290.0,0.0
2010-11-29,1290.0,0.0
2010-11-30,1210.0,0.0
2010-12-01,1280.0,0.0
2010-12-02,1300.0,0.0
2010-12-03,1290.0,0.0
2010-12-06,1310.0,0.0
2010-12-08,1340.0,0.0
2010-12-09,1320.0,0.0
2010-12-10,1310.0,0.0
2010-12-13,1280.0,0.0
2010-12-14,1300.0,0.0
2010-12-15,1300.0,0.0
2010-12-16,1280.0,0.0
2010-12-17,1340.0,0.0
2010-12-20,1320.0,0.0
2010-12-21,1330.0,0.0
2010-12-22,1290.0,0.0
2010-12-23,1270.0,0.0
2010-12-27,1290.0,0.0
2010-12-28,1290.0,0.0
2010-12-29,1300.0,0.0
2010-12-30,1280.0,0.0
2011-01-03,1290.0,0.0
2011-01-04,1300.0,0.0
2011-01-05,1320.0,0.0
2011-01-06,1310.0,0.0
2011-01-07,1280.0,0.0
2011-01-10,1180.0,0.0
2011-01-11,1140.0,0.0
2011-01-12,1160.0,0.0
2011-01-13,1180.0,0.0
2011-01-14,1210.0,0.0
2011-01-17,1190.0,0.0
2011-01-18,1160.0,0.0
2011-01-19,1150.0,0.0
2011-01-20,1140.0,0.0
2011-01-21,1090.0,0.0
2011-01-24,1080.0,0.0
2011-01-25,1120.0,0.0
2011-01-26,1170.0,0.0
2011-01-27,1180.0,0.0
2011-01-28,1160.0,0.0
2011-01-31,1130.0,0.0
2011-02-01,1130.0,0.0
2011-02-02,1170.0,0.0
2011-02-04,1200.0,0.0
2011-02-07,1210.0,0.0
2011-02-08,1200.0,0.0
2011-02-09,1180.0,0.0
2011-02-10,1140.0,0.0
2011-02-11,1190.0,0.0
2011-02-14,1220.0,0.0
2011-02-16,1210.0,0.0
2011-02-17,1200.0,0.0
2011-02-18,1230.0,0.0
2011-02-21,1250.0,0.0
2011-02-22,1250.0,0.0
2011-02-23,1280.0,0.0
2011-02-24,1250.0,0.0
2011-02-25,1220.0,0.0
2011-02-28,1260.0,0.0
2011-03-01,1290.0,0.0
2011-03-02,1300.0,0.0
2011-03-03,1330.0,0.0
2011-03-04,1360.0,0.0
2011-03-07,1380.0,0.0
2011-03-08,1370.0,0.0
2011-03-09,1370.0,0.0
2011-03-10,1380.0,0.0
2011-03-11,1360.0,0.0
2011-03-14,1360.0,0.0
2011-03-15,1330.0,0.0
2011-03-16,1340.0,0.0
2011-03-17,1310.0,0.0
2011-03-18,1310.0,0.0
2011-03-21,1340.0,0.0
2011-03-22,1350.0,0.0
2011-03-23,1360.0,0.0
2011-03-24,1370.0,0.0
2011-03-25,1380.0,0.0
2011-03-28,1390.0,0.0
2011-03-29,1390.0,0.0
2011-03-30,1370.0,0.0
2011-03-31,1390.0,0.0
2011-04-01,1420.0,0.0
2011-04-04,1400.0,0.0
2011-04-05,1400.0,0.0
2011-04-06,1390.0,0.0
2011-04-07,1410.0,0.0
2011-04-08,1400.0,0.0
2011-04-11,1420.0,0.0
2011-04-12,1410.0,0.0
2011-04-13,1430.0,0.0
2011-04-14,1430.0,0.0
2011-04-15,1460.0,0.0
2011-04-18,1480.0,0.0
2011-04-19,1490.0,0.0
2011-04-20,1510.0,0.0
2011-04-21,1500.0,0.0
2011-04-25,1500.0,0.0
2011-04-26,1510.0,0.0
2011-04-27,1500.0,0.0
2011-04-28,1520.0,0.0
2011-04-29,1480.0,0.0
2011-05-02,1500.0,0.0
2011-05-03,1450.0,0.0
2011-05-04,1470.0,0.0
2011-05-05,1430.0,0.0
2011-05-06,1460.0,0.0
2011-05-09,1440.0,0.0
2011-05-10,1460.0,0.0
2011-05-11,1470.0,0.0
2011-05-12,1440.0,0.0
2011-05-13,1460.0,0.0
2011-05-16,1420.0,0.0
2011-05-18,1430.0,0.0
2011-05-19,1450.0,0.0
2011-05-20,1460.0,0.0
2011-05-23,1430.0,0.0
2011-05-24,1410.0,0.0
2011-05-25,1420.0,0.0
2011-05-26,1450.0,0.0
2011-05-27,1430.0,0.0
2011-05-30,1420.0,0.0
2011-05-31,1420.0,0.0
2011-06-01,1420.0,0.0
2011-06-03,1430.0,0.0
2011-06-06,1430.0,0.0
2011-06-07,1420.0,0.0
2011-06-08,1400.0,0.0
2011-06-09,1400.0,0.0
2011-06-10,1400.0,0.0
2011-06-13,1400.0,0.0
2011-06-14,1400.0,0.0
2011-06-15,1430.0,0.0
2011-06-16,1420.0,0.0
2011-06-17,1440.0,0.0
2011-06-20,1450.0,0.0
2011-06-21,1440.0,0.0
2011-06-22,1460.0,0.0
2011-06-23,1480.0,0.0
2011-06-24,1490.0,0.0
2011-06-27,1490.0,0.0
2011-06-28,1490.0,0.0
2011-06-30,1530.0,0.0
2011-07-01,1560.0,0.0
2011-07-04,1560.0,0.0
2011-07-05,1570.0,0.0
2011-07-06,1560.0,0.0
2011-07-07,1560.0,0.0
2011-07-08,1610.0,0.0
2011-07-11,1610.0,0.0
2011-07-12,1590.0,0.0
2011-07-13,1590.0,0.0
2011-07-14,1600.0,0.0
2011-07-15,1660.0,0.0
2011-07-18,1630.0,0.0
2011-07-19,1600.0,0.0
2011-07-20,1600.0,0.0
2011-07-21,1620.0,0.0
2011-07-22,1650.0,0.0
2011-07-25,1630.0,0.0
2011-07-26,1660.0,0.0
2011-07-27,1670.0,0.0
2011-07-28,1640.0,0.0
2011-07-29,1660.0,0.0
2011-08-01,1710.0,0.0
2011-08-02,1750.0,0.0
2011-08-03,1740.0,0.0
2011-08-04,1720.0,0.0
2011-08-05,1660.0,0.0
2011-08-08,1610.0,0.0
2011-08-09,1570.0,0.0
2011-08-10,1600.0,0.0
2011-08-11,1570.0,0.0
2011-08-12,1590.0,0.0
2011-08-15,1630.0,0.0
2011-08-16,1630.0,0.0
2011-08-18,1640.0,0.0
2011-08-19,1600.0,0.0
2011-08-22,1550.0,0.0
2011-08-23,1590.0,0.0
2011-08-24,1580.0,0.0
2011-08-25,1600.0,0.0
2011-08-26,1600.0,0.0
2011-09-05,1630.0,0.0
2011-09-06,1640.0,0.0
2011-09-07,1670.0,0.0
2011-09-08,1680.0,0.0
2011-09-09,1670.0,0.0
2011-09-12,1610.0,0.0
2011-09-13,1620.0,0.0
2011-09-14,1550.0,0.0
2011-09-15,1580.0,0.0
2011-09-16,1580.0,0.0
2011-09-19,1570.0,0.0
2011-09-20,1590.0,0.0
2011-09-21,1550.0,0.0
2011-09-22,1420.0,0.0
2011-09-23,1500.0,0.0
2011-09-26,1470.0,0.0
2011-09-27,1500.0,0.0
2011-09-28,1510.0,0.0
2011-09-29,1530.0,0.0
2011-09-30,1540.0,0.0
2011-10-03,1470.0,0.0
2011-10-04,1440.0,0.0
2011-10-05,1460.0,0.0
2011-10-06,1500.0,0.0
2011-10-07,1490.0,0.0
2011-10-10,1500.0,0.0
2011-10-11,1550.0,0.0
2011-10-12,1590.0,0.0
2011-10-13,1600.0,0.0
2011-10-14,1590.0,0.0
2011-10-17,1610.0,0.0
2011-10-18,1550.0,0.0
2011-10-19,1570.0,0.0
2011-10-20,1530.0,0.0
2011-10-21,1530.0,0.0
2011-10-24,1590.0,0.0
2011-10-25,1600.0,0.0
2011-10-26,1600.0,0.0
2011-10-27,1590.0,0.0
2011-10-28,1600.0,0.0
2011-10-31,1620.0,0.0
2011-11-01,1580.0,0.0
2011-11-02,1590.0,0.0
2011-11-03,1560.0,0.0
2011-11-04,1600.0,0.0
2011-11-07,1590.0,0.0
2011-11-08,1640.0,0.0
2011-11-09,1660.0,0.0
2011-11-10,1630.0,0.0
2011-11-11,1630.0,0.0
2011-11-14,1650.0,0.0
2011-11-15,1630.0,0.0
2011-11-16,1610.0,0.0
2011-11-17,1610.0,0.0
2011-11-18,1570.0,0.0
2011-11-21,1550.0,0.0
2011-11-22,1560.0,0.0
2011-11-23,1540.0,0.0
2011-11-24,1530.0,0.0
2011-11-25,1490.0,0.0
2011-11-28,1510.0,0.0
2011-11-29,1540.0,0.0
2011-11-30,1580.0,0.0
2011-12-01,1580.0,0.0
2011-12-02,1600.0,0.0
2011-12-05,1610.0,0.0
2011-12-06,1580.0,0.0
2011-12-07,1610.0,0.0
2011-12-08,1590.0,0.0
2011-12-09,1580.0,0.0
2011-12-12,1600.0,0.0
2011-12-13,1570.0,0.0
2011-12-14,1580.0,0.0
2011-12-15,1560.0,0.0
2011-12-16,1600.0,0.0
2011-12-19,1600.0,0.0
2011-12-20,1580.0,0.0
2011-12-21,1590.0,0.0
2011-12-22,1590.0,0.0
2011-12-23,1610.0,0.0
2011-12-27,1600.0,0.0
2011-12-28,1590.0,0.0
2011-12-29,1610.0,0.0
2011-12-30,1600.0,0.0
2012-01-02,1600.0,0.0
2012-01-03,1620.0,0.0
2012-01-04,1620.0,0.0
2012-01-05,1610.0,0.0
2012-01-06,1600.0,0.0
2012-01-09,1630.0,0.0
2012-01-10,1630.0,0.0
2012-01-11,1620.0,0.0
2012-01-12,1630.0,0.0
2012-01-13,1600.0,0.0
2012-01-16,1590.0,0.0
2012-01-17,1590.0,0.0
2012-01-18,1590.0,0.0
2012-01-19,1600.0,0.0
2012-01-20,1600.0,0.0
2012-01-24,1620.0,0.0
2012-01-25,1610.0,0.0
2012-01-26,1630.0,0.0
2012-01-27,1620.0,0.0
2012-01-30,1590.0,0.0
2012-01-31,1600.0,0.0
2012-02-01,1600.0,0.0
2012-02-02,1620.0,0.0
2012-02-03,1610.0,0.0
2012-02-06,1610.0,0.0
2012-02-07,1580.0,0.0
2012-02-08,1580.0,0.0
2012-02-09,1580.0,0.0
2012-02-10,1510.0,0.0
2012-02-13,1520.0,0.0
2012-02-14,1480.0,0.0
2012-02-15,1460.0,0.0
2012-02-16,1470.0,0.0
2012-02-17,1490.0,0.0
2012-02-20,1490.0,0.0
2012-02-21,1510.0,0.0
2012-02-22,1510.0,0.0
2012-02-23,1500.0,0.0
2012-02-24,1490.0,0.0
2012-02-27,1480.0,0.0
2012-02-28,1490.0,0.0
2012-02-29,1520.0,0.0
2012-03-01,1530.0,0.0
2012-03-02,1550.0,0.0
2012-03-05,1540.0,0.0
2012-03-06,1540.0,0.0
2012-03-07,1500.0,0.0
2012-03-08,1510.0,0.0
2012-03-09,1500.0,0.0
2012-03-12,1540.0,0.0
2012-03-13,1530.0,0.0
2012-03-14,1570.0,0.0
2012-03-15,1560.0,0.0
2012-03-16,1580.0,0.0
2012-03-19,1590.0,0.0
2012-03-20,1600.0,0.0
2012-03-21,1580.0,0.0
2012-03-22,1590.0,0.0
2012-03-26,1600.0,0.0
2012-03-27,1620.0,0.0
2012-03-28,1620.0,0.0
2012-03-29,1610.0,0.0
2012-03-30,1600.0,0.0
2012-04-02,1610.0,0.0
2012-04-03,1610.0,0.0
2012-04-04,1550.0,0.0
2012-04-05,1590.0,0.0
2012-04-09,1590.0,0.0
2012-04-10,1580.0,0.0
2012-04-11,1580.0,0.0
2012-04-12,1600.0,0.0
2012-04-13,1590.0,0.0
2012-04-16,1570.0,0.0
2012-04-17,1580.0,0.0
2012-04-18,1580.0,0.0
2012-04-19,1590.0,0.0
2012-04-20,1600.0,0.0
2012-04-23,1600.0,0.0
2012-04-24,1600.0,0.0
2012-04-25,1590.0,0.0
2012-04-26,1600.0,0.0
2012-04-27,1570.0,0.0
2012-04-30,1600.0,0.0
2012-05-01,1600.0,0.0
2012-05-02,1600.0,0.0
2012-05-03,1610.0,0.0
2012-05-04,1610.0,0.0
2012-05-07,1600.0,0.0
2012-05-08,1600.0,0.0
2012-05-09,1600.0,0.0
2012-05-10,1600.0,0.0
2012-05-11,1600.0,0.0
2012-05-14,1550.0,0.0
2012-05-15,1560.0,0.0
2012-05-16,1510.0,0.0
2012-05-21,1460.0,0.0
2012-05-22,1490.0,0.0
2012-05-23,1490.0,0.0
2012-05-24,1490.0,0.0
2012-05-25,1450.0,0.0
2012-05-28,1450.0,0.0
2012-05-29,1450.0,0.0
2012-05-30,1460.0,0.0
2012-05-31,1400.0,0.0
2012-06-01,1420.0,0.0
2012-06-04,1380.0,0.0
2012-06-05,1410.0,0.0
2012-06-06,1440.0,0.0
2012-06-07,1440.0,0.0
2012-06-08,1410.0,0.0
2012-06-11,1440.0,0.0
2012-06-12,1430.0,0.0
2012-06-13,1430.0,0.0
2012-06-14,1430.0,0.0
2012-06-15,1420.0,0.0
2012-06-18,1460.0,0.0
2012-06-19,1490.0,0.0
2012-06-20,1500.0,0.0
2012-06-21,1470.0,0.0
2012-06-22,1450.0,0.0
2012-06-25,1450.0,0.0
2012-06-26,1470.0,0.0
2012-06-27,1490.0,0.0
2012-06-28,1460.0,0.0
2012-06-29,1460.0,0.0
2012-07-02,1470.0,0.0
2012-07-03,1500.0,0.0
2012-07-04,1490.0,0.0
2012-07-05,1480.0,0.0
2012-07-06,1480.0,0.0
2012-07-09,1460.0,0.0
2012-07-10,1470.0,0.0
2012-07-11,1470.0,0.0
2012-07-12,1490.0,0.0
2012-07-13,1490.0,0.0
2012-07-16,1520.0,0.0
2012-07-17,1550.0,0.0
2012-07-18,1550.0,0.0
2012-07-19,1560.0,0.0
2012-07-20,1570.0,0.0
2012-07-23,1550.0,0.0
2012-07-24,1530.0,0.0
2012-07-25,1510.0,0.0
2012-07-26,1540.0,0.0
2012-07-27,1600.0,0.0
2012-07-30,1590.0,0.0
2012-07-31,1600.0,0.0
2012-08-01,1590.0,0.0
2012-08-02,1570.0,0.0
2012-08-03,1540.0,0.0
2012-08-06,1540.0,0.0
2012-08-07,1560.0,0.0
2012-08-08,1570.0,0.0
2012-08-09,1600.0,0.0
2012-08-10,1590.0,0.0
2012-08-13,1580.0,0.0
2012-08-14,1580.0,0.0
2012-08-15,1590.0,0.0
2012-08-16,1610.0,0.0
2012-08-23,1580.0,0.0
2012-08-24,1560.0,0.0
2012-08-27,1580.0,0.0
2012-08-28,1580.0,0.0
2012-08-29,1550.0,0.0
2012-08-30,1560.0,0.0
2012-08-31,1550.0,0.0
2012-09-03,1590.0,0.0
2012-09-04,1580.0,0.0
2012-09-05,1570.0,0.0
2012-09-06,1590.0,0.0
2012-09-07,1610.0,0.0
2012-09-10,1590.0,0.0
2012-09-11,1610.0,0.0
2012-09-12,1600.0,0.0
2012-09-13,1580.0,0.0
2012-09-14,1610.0,0.0
2012-09-17,1600.0,0.0
2012-09-18,1580.0,0.0
2012-09-19,1570.0,0.0
2012-09-20,1600.0,0.0
2012-09-21,1590.0,0.0
2012-09-24,1580.0,0.0
2012-09-25,1570.0,0.0
2012-09-26,1560.0,0.0
2012-09-27,1580.0,0.0
2012-09-28,1580.0,0.0
2012-10-01,1570.0,0.0
2012-10-02,1580.0,0.0
2012-10-03,1570.0,0.0
2012-10-04,1580.0,0.0
2012-10-05,1570.0,0.0
2012-10-08,1580.0,0.0
2012-10-09,1590.0,0.0
2012-10-10,1590.0,0.0
2012-10-11,1600.0,0.0
2012-10-12,1630.0,0.0
2012-10-15,1610.0,0.0
2012-10-16,1630.0,0.0
2012-10-17,1630.0,0.0
2012-10-18,1640.0,0.0
2012-10-19,1630.0,0.0
2012-10-22,1620.0,0.0
2012-10-23,1640.0,0.0
2012-10-24,1640.0,0.0
2012-10-25,1630.0,0.0
2012-10-29,1620.0,0.0
2012-10-30,1640.0,0.0
2012-10-31,1640.0,0.0
2012-11-01,1660.0,0.0
2012-11-02,1670.0,0.0
2012-11-05,1650.0,0.0
2012-11-06,1700.0,0.0
2012-11-07,1700.0,0.0
2012-11-08,1690.0,0.0
2012-11-09,1710.0,0.0
2012-11-12,1740.0,0.0
2012-11-13,1800.0,0.0
2012-11-14,1810.0,0.0
2012-11-19,1720.0,0.0
2012-11-20,1770.0,0.0
2012-11-21,1770.0,0.0
2012-11-22,1780.0,0.0
2012-11-23,1810.0,0.0
2012-11-26,1820.0,0.0
2012-11-27,1790.0,0.0
2012-11-28,1790.0,0.0
2012-11-29,1800.0,0.0
2012-11-30,1760.0,0.0
2012-12-03,1900.0,0.0
2012-12-04,1750.0,0.0
2012-12-05,1760.0,0.0
2012-12-06,1760.0,0.0
2012-12-07,1760.0,0.0
2012-12-10,1830.0,0.0
2012-12-11,1850.0,0.0
2012-12-12,1890.0,0.0
2012-12-13,1890.0,0.0
2012-12-14,1850.0,0.0
2012-12-17,1840.0,0.0
2012-12-18,1830.0,0.0
2012-12-19,1810.0,0.0
2012-12-20,1840.0,0.0
2012-12-21,1780.0,0.0
2012-12-26,1840.0,0.0
2012-12-27,1840.0,0.0
2012-12-28,1820.0,0.0
2013-01-02,1820.0,0.0
2013-01-03,1830.0,0.0
2013-01-04,1810.0,0.0
2013-01-07,1840.0,0.0
2013-01-08,1830.0,0.0
2013-01-09,1820.0,0.0
2013-01-10,1780.0,0.0
2013-01-11,1770.0,0.0
2013-01-14,1820.0,0.0
2013-01-15,1830.0,0.0
2013-01-16,1830.0,0.0
2013-01-17,1830.0,0.0
2013-01-18,1900.0,0.0
2013-01-21,1860.0,0.0
2013-01-22,1860.0,0.0
2013-01-23,1860.0,0.0
2013-01-25,1870.0,0.0
2013-01-28,1860.0,0.0
2013-01-29,1890.0,0.0
2013-01-30,1890.0,0.0
2013-01-31,1930.0,0.0
2013-02-01,1970.0,0.0
2013-02-04,2010.0,0.0
2013-02-05,1980.0,0.0
2013-02-06,1980.0,0.0
2013-02-07,2010.0,0.0
2013-02-08,1990.0,0.0
2013-02-11,2030.0,0.0
2013-02-12,2010.0,0.0
2013-02-13,1970.0,0.0
2013-02-14,2000.0,0.0
2013-02-15,2010.0,0.0
2013-02-18,2040.0,0.0
2013-02-19,2050.0,0.0
2013-02-20,2060.0,0.0
2013-02-21,2070.0,0.0
2013-02-22,2110.0,0.0
2013-02-25,2260.0,0.0
2013-02-26,2160.0,0.0
2013-02-27,2130.0,0.0
2013-02-28,2200.0,0.0
2013-03-01,2140.0,0.0
2013-03-04,2140.0,0.0
2013-03-05,2100.0,0.0
2013-03-06,2140.0,0.0
2013-03-07,2150.0,0.0
2013-03-08,2160.0,0.0
2013-03-11,2150.0,0.0
2013-03-13,2140.0,0.0
2013-03-14,2130.0,0.0
2013-03-15,2150.0,0.0
2013-03-18,2130.0,0.0
2013-03-19,2140.0,0.0
2013-03-20,2180.0,0.0
2013-03-21,2150.0,0.0
2013-03-22,2120.0,0.0
2013-03-25,2180.0,0.0
2013-03-26,2130.0,0.0
2013-03-27,2200.0,0.0
2013-03-28,2280.0,0.0
2013-04-01,2200.0,0.0
2013-04-02,2210.0,0.0
2013-04-03,2240.0,0.0
2013-04-04,2170.0,0.0
2013-04-05,2210.0,0.0
2013-04-08,2140.0,0.0
2013-04-09,2120.0,0.0
2013-04-10,2110.0,0.0
2013-04-11,2160.0,0.0
2013-04-12,2180.0,0.0
2013-04-15,2120.0,0.0
2013-04-16,2160.0,0.0
2013-04-17,2200.0,0.0
2013-04-18,2200.0,0.0
2013-04-19,2200.0,0.0
2013-04-22,2180.0,0.0
2013-04-23,2150.0,0.0
2013-04-24,2210.0,0.0
2013-04-25,2220.0,0.0
2013-04-26,2150.0,0.0
2013-04-29,2200.0,0.0
2013-04-30,2150.0,0.0
2013-05-01,2150.0,0.0
2013-05-02,2130.0,0.0
2013-05-03,2150.0,0.0
2013-05-06,2190.0,0.0
2013-05-07,2190.0,0.0
2013-05-08,2200.0,0.0
2013-05-10,2210.0,0.0
2013-05-13,2210.0,0.0
2013-05-14,2200.0,0.0
2013-05-15,2200.0,0.0
2013-05-16,2180.0,0.0
2013-05-17,2200.0,0.0
2013-05-20,2180.0,0.0
2013-05-21,2200.0,0.0
2013-05-22,2190.0,0.0
2013-05-23,2180.0,0.0
2013-05-24,2190.0,0.0
2013-05-27,2140.0,0.0
2013-05-28,2180.0,0.0
2013-05-29,2200.0,0.0
2013-05-30,2160.0,0.0
2013-05-31,2070.0,0.0
2013-06-03,1990.0,0.0
2013-06-04,2020.0,0.0
2013-06-05,2010.0,0.0
2013-06-07,1920.0,0.0
2013-06-10,1890.0,0.0
2013-06-11,1850.0,0.0
2013-06-12,1880.0,0.0
2013-06-13,1860.0,0.0
2013-06-14,1960.0,0.0
2013-06-17,1990.0,0.0
2013-06-18,2010.0,0.0
2013-06-19,1990.0,0.0
2013-06-20,1890.0,0.0
2013-06-21,1840.0,0.0
2013-06-24,1820.0,0.0
2013-06-25,1790.0,0.0
2013-06-26,1870.0,0.0
2013-06-27,1890.0,0.0
2013-06-28,2000.0,0.0
2013-07-01,1980.0,0.0
2013-07-02,1990.0,0.0
2013-07-03,1890.0,0.0
2013-07-04,1910.0,0.0
2013-07-05,1900.0,0.0
2013-07-08,1820.0,0.0
2013-07-09,1850.0,0.0
2013-07-10,1890.0,0.0
2013-07-11,1960.0,0.0
2013-07-12,2020.0,0.0
2013-07-15,2040.0,0.0
2013-07-16,2020.0,0.0
2013-07-17,2040.0,0.0
2013-07-18,2040.0,0.0
2013-07-19,2040.0,0.0
